SOA,Participant,Condition,StimulusType,MeanAmplitude,Electrode
100,100_9,predictable,A,-1.145350640996412e-07,M2
100,100_10,predictable,A,-1.4416969770536526e-06,M2
100,100_11,predictable,A,4.173156571596337e-07,M2
100,100_12,predictable,A,-2.4856612000689894e-07,M2
100,100_13,predictable,A,-2.86763444350413e-07,M2
100,100_14,predictable,A,-1.6231941401656514e-07,M2
100,100_15,predictable,A,-4.7333221459666674e-07,M2
100,100_16,predictable,A,-3.678464059930775e-07,M2
100,100_17,predictable,A,4.689380750733108e-07,M2
100,100_18,predictable,A,1.1170283324091202e-07,M2
100,100_19,predictable,A,-5.111546556690883e-07,M2
100,100_0,predictable,A,6.619044847866462e-07,fronto_pooled
100,100_1,predictable,A,-6.334170031196962e-08,fronto_pooled
100,100_2,predictable,A,4.5922185954161423e-07,fronto_pooled
100,100_3,predictable,A,1.0591118936753575e-07,fronto_pooled
100,100_4,predictable,A,3.513389203675388e-07,fronto_pooled
100,100_5,predictable,A,1.6196019476666378e-07,fronto_pooled
100,100_6,predictable,A,-4.0027770356232396e-07,fronto_pooled
100,100_7,predictable,A,5.810995699562227e-08,fronto_pooled
100,100_8,predictable,A,1.6331012393777656e-07,fronto_pooled
100,100_9,predictable,A,3.9686286666906766e-07,fronto_pooled
100,100_10,predictable,A,4.5948615093038825e-07,fronto_pooled
100,100_11,predictable,A,8.833183812839707e-07,fronto_pooled
100,100_12,predictable,A,2.5623416092468434e-07,fronto_pooled
100,100_13,predictable,A,-8.774577249823778e-07,fronto_pooled
100,100_14,predictable,A,2.692601640319481e-07,fronto_pooled
100,100_15,predictable,A,4.4431724018068054e-07,fronto_pooled
100,100_16,predictable,A,1.6314749955625983e-07,fronto_pooled
100,100_17,predictable,A,1.1255951458233326e-08,fronto_pooled
100,100_18,predictable,A,-2.0925606120769658e-08,fronto_pooled
100,100_19,predictable,A,5.246779232948029e-07,fronto_pooled
100,100_0,predictable,A,-5.389644576325736e-07,mastoids_pooled
100,100_1,predictable,A,3.310916326881852e-07,mastoids_pooled
100,100_2,predictable,A,-1.0589467808586051e-06,mastoids_pooled
100,100_3,predictable,A,2.7363321895457206e-07,mastoids_pooled
100,100_4,predictable,A,-5.006787028172255e-07,mastoids_pooled
100,100_5,predictable,A,-2.0207294170404567e-07,mastoids_pooled
100,100_6,predictable,A,-2.3756631453153432e-07,mastoids_pooled
100,100_7,predictable,A,-1.2949374085025055e-07,mastoids_pooled
100,100_8,predictable,A,1.7657438437623795e-07,mastoids_pooled
100,100_9,predictable,A,-2.9278134594079575e-07,mastoids_pooled
100,100_10,predictable,A,-1.3679596827387285e-06,mastoids_pooled
100,100_11,predictable,A,-1.0361930833369115e-07,mastoids_pooled
