SOA,Participant,Condition,StimulusType,MeanAmplitude,Electrode
150,150_21,random,A,5.1870099859741005e-08,M2
150,150_22,random,A,2.1882981776855104e-07,M2
150,150_0,random,A,-5.974743358819978e-06,fronto_pooled
150,150_1,random,A,3.260048561255502e-07,fronto_pooled
150,150_2,random,A,1.1271837337751833e-06,fronto_pooled
150,150_3,random,A,-1.97677159894738e-06,fronto_pooled
150,150_4,random,A,2.2713344772284927e-07,fronto_pooled
150,150_5,random,A,1.753893473505741e-06,fronto_pooled
150,150_6,random,A,-1.0802775014973065e-07,fronto_pooled
150,150_7,random,A,7.133927338927037e-07,fronto_pooled
150,150_8,random,A,4.5460898846272356e-07,fronto_pooled
150,150_9,random,A,-2.894734563909651e-07,fronto_pooled
150,150_10,random,A,1.5412700727210904e-06,fronto_pooled
150,150_11,random,A,-5.921139540596698e-07,fronto_pooled
150,150_12,random,A,-6.38845865086779e-07,fronto_pooled
150,150_13,random,A,8.191213623831573e-08,fronto_pooled
150,150_14,random,A,1.5790392840244748e-06,fronto_pooled
150,150_15,random,A,9.60674161916586e-07,fronto_pooled
150,150_16,random,A,2.277719905578124e-06,fronto_pooled
150,150_17,random,A,-2.063456682662945e-06,fronto_pooled
150,150_18,random,A,5.276097670190438e-07,fronto_pooled
150,150_19,random,A,3.946664051257542e-07,fronto_pooled
150,150_20,random,A,4.0910536459648484e-07,fronto_pooled
150,150_21,random,A,-1.012409857366947e-06,fronto_pooled
150,150_22,random,A,2.3099080772226444e-06,fronto_pooled
150,150_0,random,A,-4.12690158100304e-06,mastoids_pooled
150,150_1,random,A,9.874082589789169e-08,mastoids_pooled
150,150_2,random,A,-8.016077919847931e-07,mastoids_pooled
150,150_3,random,A,-3.365865813975688e-06,mastoids_pooled
150,150_4,random,A,-2.057283152723244e-08,mastoids_pooled
150,150_5,random,A,2.0757042062946597e-08,mastoids_pooled
150,150_6,random,A,2.0481944193306845e-06,mastoids_pooled
150,150_7,random,A,-9.724021822421492e-07,mastoids_pooled
150,150_8,random,A,-7.51984063498412e-07,mastoids_pooled
150,150_9,random,A,-1.969713011931162e-06,mastoids_pooled
150,150_10,random,A,5.939059369453048e-07,mastoids_pooled
150,150_11,random,A,-6.513682758324535e-07,mastoids_pooled
150,150_12,random,A,1.3405510333086568e-06,mastoids_pooled
150,150_13,random,A,2.4901323138237784e-06,mastoids_pooled
150,150_14,random,A,-8.776243385000271e-07,mastoids_pooled
150,150_15,random,A,-2.3327357212110654e-06,mastoids_pooled
